OBJECTID,dp_zone,SubZone,Centre_Type,Property_Report_Note,GlobalID,Shape__Area,Shape__Length
1252,OPEN SPACE B,B,,,f727efe0-baac-465c-8224-6d36369d6a36,16031.9921875,925.868253224018
1253,OPEN SPACE B,B,,,bb48298e-5b51-474c-924c-0760ef02ae48,17970.859375,972.999800779627
1254,OPEN SPACE B,B,,,a39b3db6-5995-4534-b768-296bee35d2e1,17814.765625,2499.86069098073
1255,OPEN SPACE B,B,,,af9b2625-9f4b-4cbe-82a3-7956f0977eeb,18938.28125,578.69128081148
1256,OPEN SPACE B,B,,,689d7c6f-aca8-4ea2-9995-8b5d0f04ad2b,19830.7109375,1609.05259525559
1257,OPEN SPACE B,B,,,1a62d357-be2a-42fd-b4fa-9d64e5cf40e7,20813.9609375,815.630666705085
1258,OPEN SPACE B,B,,,53c55323-3041-441c-843d-38a63055bdc1,21973.6171875,843.916857426308
1259,OPEN SPACE B,B,,,28bfd55a-170c-402f-8f47-5dceb994a0da,22670.9609375,594.547883843481
1260,OPEN SPACE B,B,,,967a5c63-262c-4504-8b46-f03e1d16560e,23953.90625,1430.79566578041
1261,OPEN SPACE B,B,,,35da3ad2-4d5d-4f56-8d52-03beddb35037,24352.671875,672.495341816432
1262,OPEN SPACE B,B,,,cb2ec85a-1ce2-49ac-9cc3-f8a9d13412b3,24478.59375,879.149585594953
1263,OPEN SPACE B,B,,,f702cd9c-83be-4bf9-9508-23925d181aad,25138.421875,1106.54703875113
1264,OPEN SPACE B,B,,,245efac5-224a-485e-ab56-e748e157b087,34764.5625,1474.12447272637
1265,OPEN SPACE B,B,,,4ef8cc36-7441-42f6-8f2a-5716f5e40008,26832.3046875,1094.17816947412
1266,OPEN SPACE B,B,,,e3c43d4c-0b13-471a-89d0-5c8885e27a2c,28527.8203125,706.785662701251
1267,OPEN SPACE B,B,,,8bbc6d8c-a480-44f1-8ada-c8d5fb9a9c0d,22690.453125,1274.66487428896
1268,OPEN SPACE B,B,,,4d226b55-0f14-489b-91a7-c23a87419fc8,29896.2265625,1272.55022421397
1269,OPEN SPACE B,B,,,00083f14-b669-4590-9498-2c2300face6f,34490.140625,877.056010704152
1270,OPEN SPACE B,B,,,ad6b1b23-8b02-4373-9b96-a39c1a25adb5,37880.0703125,1051.0008821292
1271,OPEN SPACE B,B,,,9fa9c05e-7878-453f-bca5-937b121e3bc8,37241.34375,1335.89587115617
1272,OPEN SPACE B,B,,,d2581cd4-597c-468e-bd0e-1eebe73483c3,41936.5234375,1317.82440611958
1273,OPEN SPACE B,B,,,6d986665-43db-475e-8f72-e2314ec66b38,44151.6953125,1887.61955647977
1274,OPEN SPACE B,B,,,98272565-fa15-4f54-9de3-3eddd4183cc8,44671.03125,1635.82119031545
1275,OPEN SPACE B,B,,,2d4b6091-d264-44ef-915e-561c662f0d41,45195.3203125,870.894290078563
1276,OPEN SPACE B,B,,,49bf4f0d-c1d5-4710-a9ac-629438805b53,24257.0078125,1228.18651283824
1277,OPEN SPACE B,B,,,80192603-9af5-45b8-b88b-8cf8c10e883f,49538.609375,1727.40468188105
1278,OPEN SPACE B,B,,,7d6cfc0d-22a3-4685-b578-5ab304901daa,49569.1640625,1336.19330513709
1279,OPEN SPACE B,B,,,abe17ace-380a-4adf-8783-dec507778f14,49654.8984375,933.387617003386
1280,OPEN SPACE B,B,,,05859cb1-b41c-4c99-b2eb-37ce423aa496,51376.75,2007.22896142583
1281,OPEN SPACE B,B,,,3b8b261f-d771-42de-94ee-fd5b8ddc075d,52240.9375,1006.63778123441
1282,OPEN SPACE B,B,,,7f876d99-352a-4a0e-9aef-6d01e640bc79,54508.8125,1330.15239194379
1283,OPEN SPACE B,B,,,8c4e6011-e358-4160-b468-d40a636f9101,54963.5,1874.76477404564
1284,OPEN SPACE B,B,,,ccf8c424-5d44-4642-9e1b-3ce1f46763b0,57168.9375,3845.40574655289
1285,OPEN SPACE B,B,,,3971b711-ad93-4d48-8cf3-8672464896aa,71588.8515625,1579.38405812899
1286,OPEN SPACE B,B,,,525c4e88-3c6d-458c-b95a-94b98ba13bea,72662.9921875,1560.46898449599
1287,OPEN SPACE B,B,,,76470bc6-0158-4ec0-8e32-2b29a01acd6c,73227.2578125,2302.42214118364
1288,OPEN SPACE B,B,,,2edb372d-0868-4dca-a279-073629b79455,73656.859375,2174.03775688007
1289,OPEN SPACE B,B,,,6f9d8319-a069-4589-b2ef-a5864450c0fd,74451.421875,2931.97540674643
1290,OPEN SPACE B,B,,,849ae611-9785-4820-9767-cda4a7a2851d,82695.3671875,2453.53666650465
1291,OPEN SPACE B,B,,,a014d214-e167-4585-baf2-f49e4c2fa01b,92459.1328125,1326.10128040597
1292,OPEN SPACE B,B,,,44350443-1520-4d2e-ab8b-a77c31835b29,96962.6953125,1665.81850555436
1293,OPEN SPACE B,B,,,8e9e057b-b283-427b-a8d8-0d9e047ef49f,110407.9375,5147.81697063774
1294,OPEN SPACE B,B,,,36753ab6-5c68-413e-b9db-561862e8e794,114896.4140625,2862.98880883443
1295,OPEN SPACE B,B,,,2c2e2cdb-7104-4931-95f5-78dcfece1468,115481.9609375,2054.68401418666
1296,OPEN SPACE B,B,,,a66bab70-60c0-498e-9270-1e6af44d6894,122713.0703125,3363.51076976834
1297,OPEN SPACE B,B,,,6fe580fc-d0b0-4427-a54e-d2bfd66d2b20,121904.609375,4545.92411828906
1298,OPEN SPACE B,B,,,eec2f503-06e5-4361-a828-4f8471a4cd88,131859.96875,1749.10613049826
1299,OPEN SPACE B,B,,,a8b84d73-28e7-4e15-9b47-871a140d5bf4,134252.3984375,2799.21214752579
1300,OPEN SPACE B,B,,,a4ed3007-087f-4023-bbdc-d022e3c879e5,135792.7421875,2661.03007277349
1301,OPEN SPACE B,B,,,3f087fb0-5159-4b15-81c1-c771269900ca,192646.6796875,9904.94750282325
1302,OPEN SPACE B,B,,,0e9e213c-8f1e-41c4-8f7c-ba9d3ec036a4,228770.4765625,4753.28063825428
1303,OPEN SPACE B,B,,,290019b2-eab7-4350-a44f-605003726677,248174.3828125,11942.1549518432
1304,OPEN SPACE B,B,,,47ca1626-1d6a-4bcc-adff-a9544cf62c19,344660.6484375,14908.810600094
1305,OPEN SPACE B,B,,,1ccf3e62-33d1-4b77-a48f-fe4f0a00c861,375745.4765625,4802.82897091608
1306,OPEN SPACE B,B,,,35158c82-e17f-493c-9372-2a9660f65b2f,435670.3203125,6090.85825350613
1307,OPEN SPACE B,B,,,88f923de-9d9b-4952-87d9-69758e7b2b93,397998.6796875,5381.29244306585
1308,OPEN SPACE B,B,,,3b137cb2-04d4-4eaa-8c04-b96a604e365f,479852.4609375,3233.42747962863
1309,OPEN SPACE B,B,,,a784125d-ebd8-4668-9f09-8d25970bbb34,685919.0078125,5268.00226749625
1310,OPEN SPACE B,B,,,5c175f91-2fe7-483f-93fc-51334e9ee7d2,987483.484375,5355.01335030268
1311,OPEN SPACE B,B,,,5d0ceda2-a9a2-45e2-bfd3-c3e8aa7e8843,1043893.578125,13543.8878746486
1312,OPEN SPACE B,B,,,1cda02fd-ca19-45f1-a4b3-c05816eb0d59,1496965.421875,8699.38173019891
1313,OPEN SPACE B,B,,,7f64ab33-2eb5-4661-957a-25576a7b8495,1874803.2578125,6977.91565390383
1314,OPEN SPACE B,B,,,71d26e8b-eeb7-4bc9-8194-3d7dab73a8f5,4257.3359375,336.964195218534
1315,OPEN SPACE B,B,,,d28e3284-bb6c-415a-bc49-18c8441da841,27856.2734375,2125.00368941478
1316,Outer Residential,,,,6e7a1eb7-25d9-4ab2-9d23-5c778b01de36,3607.125,247.349722091542
1317,OPEN SPACE A,A,,,4172cc5f-4d32-4b89-a7f7-f0a17ed0f188,138010.078125,1646.8020858964
1318,OPEN SPACE A,A,,,448bfbff-0146-4222-b031-aabc056b3252,106472.4453125,1952.14362680448
1319,OPEN SPACE A,A,,,a9c96daa-5535-4721-8573-e48650dfee2c,91930.375,1817.21575327886
1320,OPEN SPACE A,A,,,63796e70-11f1-434d-9261-c5bac88021f2,88830.265625,1219.44704661716
1321,OPEN SPACE A,A,,,fc22aefd-b99a-469b-89fe-55eb5385dd14,83531.1484375,1983.22701249665
1322,OPEN SPACE A,A,,,05f1f8c9-28a0-4493-9b36-93bdcb2f9311,82245.5390625,2416.09552367096
1323,OPEN SPACE A,A,,,025c0dde-d4a4-479f-9e47-adcf42004b84,81087.3984375,1836.1372451065
1324,OPEN SPACE A,A,,,17cf21b6-9f0e-4822-a603-36c39c849752,73925.7265625,1287.46168892815
1325,OPEN SPACE A,A,,,de2ed0f2-2bef-453e-92d5-d7b8339afbb3,67489.0390625,1695.24149078248
1326,OPEN SPACE A,A,,,89ee069a-aa13-4471-b5b5-643254cac2f9,66844.8203125,993.415207840378
1327,OPEN SPACE A,A,,,09f93dc1-2bad-41c7-b315-9f41557c2314,64435.7578125,1428.92831019577
1328,OPEN SPACE A,A,,,1d9e6fe8-fa92-410b-a925-40ca28d3e910,62493.859375,2308.33197754531
1329,OPEN SPACE A,A,,,7936a25c-2a85-474b-a1d0-ba111d3329da,62954.546875,1327.44832391239
1330,OPEN SPACE A,A,,,b47ae857-769e-4d60-b27f-13a6e3e17f8c,61244.90625,1704.3118492363
1331,OPEN SPACE A,A,,,33005810-72d3-48c0-ae2e-d07c1d418f16,61221.5390625,1044.83081455008
1332,OPEN SPACE A,A,,,6912ffc4-3ee9-4aa7-943d-a8d5ea861171,49855.46875,972.987854507851
1333,OPEN SPACE A,A,,,9d65555d-2dbe-4d9d-9264-b81daf980b88,47996.0390625,968.646362699235
1334,OPEN SPACE A,A,,,64906c74-7b83-434e-9482-e67c84bdce51,47697.2890625,1046.90959304952
1335,Central Area,,,,7b63cd21-47d3-43e8-80f8-825657b521d1,2894.2890625,234.250511971549
1336,Central Area,,,,01a80934-decd-4986-b396-d86ca0b3e9d0,5220.5390625,290.210457089079
1337,Conservation,5C,,,b7ea4cf5-823d-4c38-976b-8471db7caceb,29394.734375,678.787226222898
1338,Sea,,,,3dfed6dd-f939-482e-8eb2-1cac0bf1f1f5,506.2109375,116.673616846363
1339,Sea,,,,8b675155-c289-4432-acb3-99492f39744d,698.0859375,177.364572337411
1340,Sea,,,,df944e49-4415-4738-bfd5-a4495ad02623,578.8984375,166.154273685758
1341,Over water,,,,8d366181-9941-4911-99b3-66bad921019e,16347.7109375,1284.26433496811
1342,Over water,,,,503f1c91-3aec-46d1-b73c-4cc39b134b20,18970.5078125,1628.49109919135
1343,Rural,,,,805db1f6-eebc-466e-9d52-9726c3d806c3,1247.8359375,177.414826046713
1344,Rural,,,,24207ca6-5199-420a-a9d6-d0fff917d14f,2458.5546875,233.971749902549
1345,Rural,,,,4833037a-14f7-458f-a1fd-21516fb7d0c3,1359.953125,245.180839888845
1346,Rural,,,,d444997b-c469-42ab-8321-7947b968ded1,1473.6953125,213.572079828595
1347,Rural,,,,8f2a8bba-073e-4bbf-a84e-8279482cf8c2,1487.3125,411.133340524169
1348,Rural,,,,b2c17edd-c0b4-4a4c-ace6-428bdcc6dcbc,2132.53125,260.420415429891
1349,Rural,,,,d9d83798-26af-4f1a-b63c-5cab8606ec32,1662.6328125,222.111924435776
1350,Rural,,,,632528fe-f710-414e-960b-de8960e962ff,1697.1875,206.413067514508
1351,Rural,,,,9d29c951-2e1f-457e-94f0-2880c8fe3dad,1730.4921875,164.583015851229
1352,Rural,,,,e10672ea-7d79-4bab-86f5-0dec18651056,1765.0078125,243.623944219423
1353,Rural,,,,0bacfe96-9c61-4ff0-9ef3-24b9ca3b5318,2291.1953125,248.548602262505
1354,Rural,,,,ddec4bd0-5fc4-42dd-85ab-e2ea295fac2d,1431.828125,223.947120667127
1355,Rural,,,,1da629e8-dc7a-4774-8f0c-51d4facd4468,2629.53125,341.480837867279
1356,Rural,,,,366419c1-e7e1-41d2-8c6c-9fc75ba8e365,2386.5703125,230.838717656188
1357,Rural,,,,1a7a8eca-c99c-4e3e-9e36-bf754d4daf39,3003.828125,322.679043907075
1358,Rural,,,,5182392c-746b-4c29-9c9d-e4f17057b14f,3045.375,368.630819384843
1359,Rural,,,,dede5648-b6da-4ce9-8471-b971b2c04916,3272.71875,223.640801884838
1360,Rural,,,,f328ad61-65c0-4057-8d34-6f78deeb30a0,3682.2421875,335.053575309649
1361,Rural,,,,00e3009b-ce73-427b-9e92-7d5dc502bcbb,3801.859375,249.655352066247
1362,OPEN SPACE A,A,,,be1bf395-9fd7-4662-b0bd-fea13c0d3098,42930.8125,1154.4695145563
1363,OPEN SPACE A,A,,,07bfa074-51e3-4971-8fc7-c517dbea6456,40633.515625,969.670194447258
1364,OPEN SPACE A,A,,,ae3afd08-fb7e-4060-bea7-539759c9825b,53.0078125,47.3391154992957
1365,OPEN SPACE A,A,,,813312c8-a4a0-4225-b785-912e987b304d,33017.9453125,749.355232680551
1366,OPEN SPACE A,A,,,e4b2ee2a-5620-42fa-a7dc-9d08d9d2e6fc,28297.0390625,720.047530854743
1367,OPEN SPACE A,A,,,211dfa6b-5e5f-45cb-b449-401d190c4610,27887.8359375,1161.05210906668
1368,OPEN SPACE A,A,,,06092d0c-4940-40aa-b40a-2338d205aa37,27693.4140625,846.0369189751
1369,OPEN SPACE A,A,,,c04c79b5-6141-4ecb-ba65-5061e328c1f7,26501.1796875,1638.41899176008
1370,OPEN SPACE A,A,,,cffbd895-055a-49e5-91f1-d73f80c39304,25792.75,846.460939077165
1371,OPEN SPACE A,A,,,d1da598c-9ab7-43a1-b146-eb8a879f30e1,24545.7265625,616.404294750016
1372,OPEN SPACE A,A,,,d7d47ecf-59bf-4260-b851-e39f926747d1,24314.90625,710.099940067919
1373,OPEN SPACE A,A,,,f71b7f85-240c-4faf-8b24-fad92b3fec12,24036.390625,2115.93314560391
1374,OPEN SPACE A,A,,,1b1bc49b-bab1-4c6d-aab1-77db5450723f,74.671875,34.5510490866172
1375,OPEN SPACE A,A,,,7b6ea9ad-8be9-44d4-9d7e-c1af7f9178ca,23730.90625,716.804596788447
1376,OPEN SPACE A,A,,,90d4db58-7b24-404d-9a76-91ecdceca6cc,23443.546875,585.732568741539
1377,OPEN SPACE A,A,,,e93204aa-f06f-4bf9-aa7c-b4d4c807e9d5,22212.4453125,589.547440499779
1378,OPEN SPACE A,A,,,4cddde73-5b67-4057-b0ee-b1dbe7b2347e,21506.3671875,996.919250088033
1379,OPEN SPACE A,A,,,2fb270e2-de84-4d80-9eb1-ce26bfd673c3,20975.53125,1215.4718003152
1380,OPEN SPACE A,A,,,1cc6c615-9b76-4c67-a47d-dbce0fd7be2a,20399.65625,620.301644831365
1381,OPEN SPACE A,A,,,868149a2-e9d1-4d0b-a920-ed92b192403e,17703.0234375,623.065303660406
1382,OPEN SPACE A,A,,,0b978189-9c4d-42c9-8dff-1f80120f126f,17339.6953125,653.416520461765
1383,OPEN SPACE A,A,,,f7c7677a-6c95-4a47-b677-95ede3262d94,16957.65625,675.877313772064
1384,OPEN SPACE A,A,,,eba43097-52b0-459d-bd11-694267a4f5b0,16272.0625,846.951416708576
1385,OPEN SPACE A,A,,,9e42617b-bc30-4aa7-83eb-3fd46c86f0c0,16015.1796875,688.877508578885
1386,OPEN SPACE A,A,,,0e4d4184-173a-4bf5-aa58-ebb83b2b1a73,15494.375,517.391219576173
1387,OPEN SPACE B,A,,,4b94aa8a-3b1b-4b02-bc60-0020129c0283,15075.5,631.464654896735
1388,OPEN SPACE A,A,,,1c1dc6c7-e486-41e9-840c-c749df318614,14194.734375,1011.6837086535
1389,OPEN SPACE A,A,,,9b26ddd2-334b-4a8d-87a5-9ce45f44938c,14237.0625,485.766214964588
1390,OPEN SPACE A,A,,,2b38b967-4365-4975-92b7-2217daa5bf32,12634.1796875,627.252006239433
1391,OPEN SPACE A,A,,,4595f274-23ca-46db-a983-840d258ee603,12601.3359375,532.858676057809
1392,OPEN SPACE A,A,,,4f4510a5-e4e1-4102-9d3c-3a6f36358e53,12550.1015625,619.486425915515
1393,OPEN SPACE A,A,,,2f159b57-8e1c-4d34-820d-6d1d533f99d0,12488.90625,570.712257433619
1394,OPEN SPACE A,A,,,e75e8723-3687-4ccb-b3b5-2de1ca3c0084,11087.140625,670.708658230179
1395,OPEN SPACE A,A,,,32829d98-ffdc-434c-b999-61ffe7a440e5,10374.65625,825.330964991229
1396,OPEN SPACE A,A,,,33a9cda7-3486-46df-a9d0-08c9155b87cf,10070.1171875,440.684234202201
1397,OPEN SPACE A,A,,,e22acdc5-b1e2-49d3-80b6-79bd5242716d,9759.3359375,440.84482688509
1398,OPEN SPACE A,A,,,57b6a2c6-8810-46c6-a99c-2c531b373772,10351.125,646.406085384643
1399,OPEN SPACE A,A,,,f3d8d4ac-f859-453c-9ace-88bfa2ec92d8,9294.234375,728.297840730262
1400,OPEN SPACE A,A,,,7c4dcfe1-6a6a-4469-a7dc-df9f6914f414,336.0625,79.5327917537668
1401,OPEN SPACE A,A,,,55e871d1-b79b-429b-aff6-a77d92f3e91f,8347.0625,390.803341654261
1402,OPEN SPACE A,A,,,077e9058-23f9-46f9-ac7d-977364c69c0c,8206.7734375,957.923781788896
1403,OPEN SPACE A,A,,,fce83119-52b3-486c-9e2c-ad1d69f88844,8004.984375,453.226032996587
1404,OPEN SPACE A,A,,,f6ce11b0-c05f-476c-803b-3d1391da863c,7678.8984375,465.500387846962
1405,OPEN SPACE A,A,,,a132f035-6f8a-4d1f-b279-df14ad5ce60f,7624.796875,414.756784273587
1406,OPEN SPACE A,A,,,944b5e46-b34d-427a-a981-01b714ce4a65,7621.4375,362.485138546754
1407,OPEN SPACE A,A,,,1087f3bb-ed0b-44df-a4fd-54e1ab8eaec5,7541.3515625,493.354466207838
1408,OPEN SPACE A,A,,,3fe853d1-5f40-4972-860c-f85f58267e4c,7169.5390625,470.445802046294
1409,OPEN SPACE A,A,,,6fbd99e5-41b8-4a7c-ba7f-4e94ba502d9b,7121.7890625,352.331767047758
1410,OPEN SPACE A,A,,,0ef5531c-df95-45e2-b81f-6f15db09988c,7033.8671875,415.449648591812
1411,OPEN SPACE A,A,,,4a2944c7-aad2-4b6f-a9b6-700b0d93723a,7031.8671875,331.611562068193
1412,OPEN SPACE A,A,,,e22b0cd0-e19c-4bab-9907-9d62478029f7,6959.1875,336.913630062628
1413,OPEN SPACE A,A,,,aef861c1-cc50-417e-941f-f70ccf4d11bb,6882.84375,362.69746964864
1414,OPEN SPACE A,A,,,7ab8c15a-c5e5-4c85-948b-a90d51c9fdac,350.5390625,78.239112214294
1415,OPEN SPACE A,A,,,3bedd9f1-9b97-4bcb-8ab6-df12ac318213,6649.3984375,549.057878130814
1416,OPEN SPACE A,A,,,d8448a8d-0c6c-4bad-bfe9-2e57de576ac5,6423.546875,333.027236870047
1417,OPEN SPACE A,A,,,995a646c-2fe8-4059-b7c0-4ed6ba2d89cc,5954.5,353.772514985183
1418,OPEN SPACE A,A,,,bb4caf88-12f8-4ab5-b6a6-fcc25dc11354,5732.234375,352.542159764931
1419,OPEN SPACE A,A,,,00292ab2-dc88-48be-b870-b12b0034c661,5716.0859375,303.049816764154
1420,OPEN SPACE A,A,,,8e1b73ba-46fb-4d31-b688-92aa4f83c589,12.71875,15.2352617961061
1421,OPEN SPACE A,A,,,93cd1380-1a87-4d28-a2b6-47ec9b74330b,5078.265625,344.334677113365
1422,OPEN SPACE A,A,,,40a76be2-2289-4cab-a214-d5b5f1638d2d,4695.3125,296.464209005551
1423,Central Area,,,,57dfb03c-8c37-48db-ba00-a22f8cb4666a,10385.890625,419.806837228676
1424,Central Area,,,,b97ff037-d626-4e46-ac06-d6d022f6e519,2100.8359375,236.556906517768
1425,Central Area,,,,17985b4c-b88a-4b50-b745-6ffad6a5903d,8964.4921875,396.511941651409
1426,Central Area,,,,df7c2446-5ffa-46fc-af7e-fe37a0eb65d3,8928.25,380.445098325611
1427,Central Area,,,,7ea6ba87-7088-471d-9374-c92064f6852b,8797.515625,394.857577302911
1428,Central Area,,,,72dae346-ab0c-495e-b081-2760a70de727,8736.09375,379.807531089551
1429,Central Area,,,,aad109f7-14a4-4581-b5ba-55c0685269f7,8621.265625,377.626020627124
1430,Central Area,,,,697e4da8-9b4f-4543-b148-48a999945327,2418.1875,244.695431926789
1431,Central Area,,,,90497ecc-4904-43fc-b98f-3931e0fc014c,8435.5390625,565.074437714232
1432,Central Area,,,,a58f3260-473a-4ce9-a6c2-398503530718,8430.265625,381.184303150213
1433,Central Area,,,,6f1ec3c1-de7c-4d49-abad-a3619932f3f3,8175.0625,427.69015954474
1434,Central Area,,,,bcc57aa8-9a8c-48ee-a436-23744f26a1e6,8075.265625,369.797271304005
1435,Central Area,,,,0e288d26-879e-4ea8-9473-439c9c175b48,7829.765625,353.945001506387
1436,Central Area,,,,88dd0a3d-46be-4616-b1d4-6b7006124434,7750.375,462.021601083911
1437,Central Area,,,,e47db51a-84b2-42f4-814f-18bc41c269f0,7662.8125,392.226976232853
1438,Central Area,,,,73a0c931-866a-40b1-aabf-fbe4cb27c552,7247.6875,375.046810879989
1439,Central Area,,,,f3f3abbd-fe59-40e6-bd2e-646bdb70dba2,7067.546875,335.046891773413
1440,Central Area,,,,41f71fc7-d74b-4ef4-b72b-1c54b20c5454,2824.421875,278.987771338347
1441,Central Area,,,,b73af99f-09cb-45af-8b6f-6271c3db52dd,6805.0234375,334.799598241511
1442,Central Area,,,,04861a45-7b04-4b8b-978e-33fdfe7c52ab,6446.046875,318.138555582569
1443,Central Area,,,,b29c28d3-f18f-4dff-b64d-a286456e96ab,6405.921875,351.439281729895
1444,Central Area,,,,5133e736-8b27-4a34-9811-6ffcfd3f73fd,6256.375,332.294549478298
1445,Central Area,,,,54d8a49a-64f8-448b-8514-a87e2ddcb3ce,6257.6328125,318.298589856824
1446,Central Area,,,,83193a61-5ba1-4710-b37e-30ccf504969f,6114.7109375,315.854083331979
1447,Central Area,,,,c491ba4e-ba42-4f49-bef3-43a524a162f6,5776.4140625,402.521707752139
1448,Central Area,,,,23476b59-5ea6-43b8-a995-e5c8384991b5,5669.359375,335.719548667117
1449,Central Area,,,,0b72a367-77f2-4e81-9103-91e1ebb8a8b4,5552.6171875,298.593563570779
1450,Central Area,,,,945fbda1-4773-4a01-936a-d7d780378b6f,5554.2578125,322.754723853374
1451,Central Area,,,,63b2b053-ad21-429e-a8d7-ced1977d96ae,5409.1015625,476.894191296206
1452,Central Area,,,,bce2df7e-7ea9-4f66-8483-130e2f776fad,5503.6953125,297.353405255867
1453,Central Area,,,,fd3f8f27-bd75-447d-80e0-0127b64729ed,5506.8046875,290.31641113602
1454,Central Area,,,,2c828792-8ca7-45bd-9b71-39bb8df600c2,5487.65625,296.733086302358
1455,Central Area,,,,3af172b4-a464-4fcf-bb9d-7e963c31ab0e,5474.0625,292.536229198169
1456,Rural,,,,8d675dcd-96f2-4e85-9d43-87dcbe27bc36,4360.328125,349.782509834601
1457,Rural,,,,0a05d780-1bd3-4d02-aa2f-34ec040b0b5c,4614.84375,313.262418878505
1458,Rural,,,,fe3866bd-a8f5-47af-beca-bfc2c4e229c0,5633.3203125,366.819142026371
1459,Rural,,,,877f51ed-59b8-473e-8652-6dd2e27634ef,5893.3125,317.88170543849
1460,Rural,,,,99934353-1c20-468d-b560-9e1de5f66175,6408.3359375,446.218105809167
1461,Rural,,,,5c34005d-7ea7-4e9f-9077-7f4cbe8150ae,6999.8203125,591.990249946531
1462,Rural,,,,5d73f855-1467-4e47-a2c3-a1b5ffd349e2,7596.578125,516.826587839532
1463,Rural,,,,db2e94b3-073e-4147-a092-103152116b9b,8370.2265625,406.559005439582
1464,Rural,,,,7b35aea1-3971-4866-a9a7-22ffaeaa18f5,8868.2265625,748.233188728373
1465,Rural,,,,d6c55821-9ab4-4697-a3ce-9423a631253f,10060.5390625,544.450439038443
1466,Rural,,,,14b46453-0017-43c7-b676-f1928e026982,10224.578125,549.167460475079
1467,Rural,,,,8398accf-a4d0-409a-93b9-4c11aacbcb36,10573.3515625,600.827349450396
1468,Rural,,,,7a3936f1-abf3-408c-a78e-660bacf890a8,11152.0078125,538.898814388446
1469,Rural,,,,2f9130fe-b17a-45fc-87eb-9db33b44d141,11624.6796875,568.950111795865
1470,Rural,,,,afa62b2c-28a6-4592-82f7-3061a379e0f4,11706.453125,450.249954517114
1471,Rural,,,,84e11f33-d7fb-4964-a37a-6f124dd700d8,12503.421875,690.714211897861
1472,Rural,,,,79e71711-0426-47f9-ac94-01667e5478c3,14117.8515625,706.656906183535
1473,Rural,,,,1b43e0e9-762b-4316-9f93-5ee2ee5021a4,14538.1484375,1234.86714222569
1474,Rural,,,,8e71c241-debc-489b-b9ab-b8ced55aad12,15813.03125,548.269869527411
1475,Rural,,,,7c2c61e1-8e0d-4698-9135-99ad1e838880,18266.0078125,644.423924704373
1476,Rural,,,,3803198a-c0f8-4090-9fdd-4e2d627be97a,18464.8828125,1334.30842599149
1477,Rural,,,,cb5d0ed1-b0df-4b1c-892d-45acebb1a913,20367.0390625,666.170687260359
1478,Rural,,,,b7f76cb0-7f99-4a15-87ff-8e052a8e297a,24259.875,831.787112929044
1479,Rural,,,,6040aeae-8b64-4e24-906d-e0e9423f320e,24820.125,739.831904792465
1480,Rural,,,,edd9ff1b-6a79-4938-ab4c-d9bc42e31b00,29413.7734375,779.688766909744
1481,Rural,,,,8471bbf7-717c-491e-83d3-79e41e714a78,32038.0390625,1075.82356560791
1482,Rural,,,,b777d704-4b33-42cb-bc40-d286a96be461,35179.15625,782.226531545669
1483,Rural,,,,17e2fcf0-7a5f-466a-8573-d72c7ab60016,42882.203125,1263.98973892496
1484,Rural,,,,320ee7ed-584d-4d61-b217-cc7cf20379a4,50000.7578125,1675.95982437316
1485,Rural,,,,f2964564-259d-4fb6-b585-d06b5cafcab0,51060.9609375,1494.71264630145
1486,Rural,,,,302bb0f4-15e7-4146-a9b6-f783349b63b4,55246.703125,905.726549994541
1487,Rural,,,,34aa4886-2493-4cc1-87cf-53aa07c67ee9,74145.578125,1494.16877916615
1488,Rural,,,,049a989f-db69-4969-a242-fd6f5898e90d,27726.703125,925.75883978704
1489,Rural,,,,63e827a4-2102-4bb9-9996-08c175e3fcf7,149156.671875,2100.06567287043
1490,Rural,,,,35274b5c-5f15-4dd3-8696-f0562587bfbf,160122.203125,2400.44335521127
1491,Rural,,,,63fff96f-bb8d-4409-8f56-7ff45e18350e,183784.3671875,2567.69049088815
1492,Rural,,,,2395055f-3258-45ad-828f-837101a451d2,247860.21875,2419.58241265233
1493,Rural,,,,ae190f9b-f89b-4858-978b-0981ec21854f,269877.0703125,2229.12802728494
1494,Rural,,,,e8e68063-596c-455b-93ee-a6c9653887b3,299145.328125,2732.96186674346
1495,Rural,,,,393184ba-6498-497e-ad23-984a3b36e0bf,395700.4296875,4432.203675792
1496,OPEN SPACE B,B,,,d391373c-20ed-4547-a7ef-c718875f4ea0,585328.0546875,5510.09851290917
1497,Rural,,,,05e64737-b552-45de-a8fb-370aca0fa766,609319.4296875,4438.56715858431
1498,Rural,,,,d1e43c26-5038-4292-a1ce-19c618a27f5a,646956.9765625,7235.23479998061
1499,Rural,,,,39963440-78c3-46c0-99b3-99697d8c8036,1494884.515625,8833.03792866032
1500,OPEN SPACE A,A,,,48e8d29b-401d-4044-876f-a6d42e52b2c9,849.6015625,219.472214490444
1501,OPEN SPACE A,A,,,f4109810-7400-45c2-8f14-246f96202061,820.1640625,116.80434933589
1502,OPEN SPACE A,A,,,88987973-e111-4dd9-82c0-0ee9d52db9b7,818.1796875,115.182115072178
1503,OPEN SPACE C,C,,,e18a70ab-e5d9-4deb-b9e9-c763b6f4ee8b,1194831.90625,5366.79883839853
1504,OPEN SPACE C,C,,,5b012425-bf0b-4308-b671-9daf283ea3da,999551.7421875,4715.82634321424
